DERMADEX,ung.x 15 g,GlaxoSmithKline
DERMADEX,ung.x 30 g,GlaxoSmithKline
AVODART,0.5 mg c·ps.x 30,GlaxoSmithKline
DUODART,0.5/0.4 mg c·ps.x 30,GlaxoSmithKline
FLIXOTIDE,125 mcg inh. dosis x 120,GlaxoSmithKline
FLIXOTIDE,125 mcg inh. dosis x 60,GlaxoSmithKline
FLIXOTIDE,250 mcg diskus x 60,GlaxoSmithKline
FLIXOTIDE,250 mcg inh. dosis x 120,GlaxoSmithKline
FLIXOTIDE,250 mcg inh.dosis x 60,GlaxoSmithKline
FLIXOTIDE,50 mcg inh. dosis x 120,GlaxoSmithKline
FLIXONASE ACUOSO NASAL,inh.dosis x 120,GlaxoSmithKline
SERETIDE AEROSOL HFA,25/125mcg HFA dosis x120,GlaxoSmithKline
SERETIDE AEROSOL HFA,25/250mcg HFA dosis x120,GlaxoSmithKline
SERETIDE AEROSOL HFA,25/50 mcg HFA dosis x120,GlaxoSmithKline
SERETIDE DISKUS,50/100 mcg dosis x 60,GlaxoSmithKline
SERETIDE DISKUS,50/250 mcg dosis x 60,GlaxoSmithKline
SERETIDE DISKUS,50/500 mcg dosis x 60,GlaxoSmithKline
ALENYS,inh.nasal ds.x 120,GlaxoSmithKline
TRELEGY ELLIPTA,200 mcg inh.x 30 dosis,GlaxoSmithKline
TRELEGY ELLIPTA,92/55/22mcg inh.x30dosis,GlaxoSmithKline
RELVAR ELLIPTA,184/22 mcg x 30 dosis,GlaxoSmithKline
RELVAR ELLIPTA,92/22 mcg x 30 dosis,GlaxoSmithKline
FLIXOTIDE NEBULES,0.5 mg/2 ml a.x 10,GlaxoSmithKline
FLIXOTIDE NEBULES,2 mg/2 ml a.x 10,GlaxoSmithKline
VENORUTON,1 g comp.x 30,GlaxoSmithKline
VENORUTON,500 mg comp.x 50,GlaxoSmithKline
LAMICTAL DISPERSABLE,100 mg comp.x 30,GlaxoSmithKline
LAMICTAL DISPERSABLE,100 mg comp.x 60,GlaxoSmithKline
LAMICTAL DISPERSABLE,200 mg comp.x 30,GlaxoSmithKline
LAMICTAL DISPERSABLE,25 mg comp.x 30,GlaxoSmithKline
LAMICTAL DISPERSABLE,5 mg comp.x 30,GlaxoSmithKline
LAMICTAL DISPERSABLE,50 mg comp.x 30,GlaxoSmithKline
KEPPRA IV,100 mg/ml 10 vial.x 5 ml,GlaxoSmithKline
KEPPRA,1000 mg comp.x 30,GlaxoSmithKline
KEPPRA,1000 mg comp.x 60,GlaxoSmithKline
KEPPRA,500 mg comp.x 20,GlaxoSmithKline
KEPPRA,500 mg comp.x 30,GlaxoSmithKline
KEPPRA,500 mg comp.x 60,GlaxoSmithKline
KEPPRA,sol.oral x 300 ml,GlaxoSmithKline
LEVOTIROXINA GSK,100 mcg comp.x 50,GlaxoSmithKline
LEVOTIROXINA GSK,112 mcg comp.x 50,GlaxoSmithKline
LEVOTIROXINA GSK,125 mcg comp.x 50,GlaxoSmithKline
LEVOTIROXINA GSK,137 mcg comp.x 50,GlaxoSmithKline
LEVOTIROXINA GSK,150 mcg comp.x 50,GlaxoSmithKline
LEVOTIROXINA GSK,175 mcg comp.x 50,GlaxoSmithKline
LEVOTIROXINA GSK,25 mcg comp.x 50,GlaxoSmithKline
LEVOTIROXINA GSK,50 mcg comp.x 50,GlaxoSmithKline
LEVOTIROXINA GSK,75 mcg comp.x 50,GlaxoSmithKline
LEVOTIROXINA GSK,88 mcg comp.x 50,GlaxoSmithKline
BACTROBAN CREMA,pomo x 15 g,GlaxoSmithKline
BACTROBAN NASAL,ung.x 3 g,GlaxoSmithKline
NARAMIG,2.5 mg comp.rec.x 7,GlaxoSmithKline
PAXIL CR,12.5 mg comp.x 30,GlaxoSmithKline
AROPAX,20 mg comp.rec.x 30,GlaxoSmithKline
PAXIL CR,25 mg comp.x 30,GlaxoSmithKline
NOOSTAN,1200 mg comp.x 20,GlaxoSmithKline
NOOSTAN,800 mg comp.x 45,GlaxoSmithKline
DARAPRIM,comp.x 20,GlaxoSmithKline
REQUIP,0.25 mg comp.x 12,GlaxoSmithKline
REQUIP,0.50 mg comp.x 21,GlaxoSmithKline
REQUIP,1 mg comp.x 21,GlaxoSmithKline
REQUIP PD,2 mg comp.lib.prol.x 28,GlaxoSmithKline
REQUIP,2 mg comp.x 21,GlaxoSmithKline
REQUIP PD,4 mg comp.lib.prol.x 28,GlaxoSmithKline
REQUIP PD,8 mg comp.lib.prol.x 28,GlaxoSmithKline
VENTOLIN HFA,aer.inh.c/aplic.x200ds.,GlaxoSmithKline
VENTOLIN,sol.p/nebul.x 20 ml,GlaxoSmithKline
VENTIDE,aer.x 200 dosis,GlaxoSmithKline
IMIGRAN,50 mg tab.x 4,GlaxoSmithKline
TETANOL PUR,susp.iny.x 1 x 0.5 ml,GlaxoSmithKline
INCRUSE ELLIPTA,55mcg pvo.inh.x 30 ds.,GlaxoSmithKline
ANORO ELLIPTA,55/22 mcg pvo.inh.x30ds.,GlaxoSmithKline
VALTREX,1 g comp.x 21,GlaxoSmithKline
VALTREX,comp.x 10,GlaxoSmithKline
VALTREX,comp.x 42,GlaxoSmithKline
VARILRIX,f.a.+jga.prell.,GlaxoSmithKline
PROSTANOVAG,5 mg comp.x 30,Gobbi
SOLUFOS,500 mg caps.x 12,Gobbi
SOLUFOS,500 mg caps.x 24,Gobbi
TETABULIN S/D,500UI jga.prell.+toxoide,Gobbi
GOBBIDONA,10 mg tab.x 25,Gobbi
GOBBIDONA,10 mg tab.x 75,Gobbi
GOBBIDONA,40 mg tab.x 25,Gobbi
GOBBIDONA,40 mg tab.x 75,Gobbi
GOBBIDONA,5 mg tab.x 25,Gobbi
GOBBIDONA,5 mg tab.x 75,Gobbi
OXINOVAG,10 mg comp.lib.prol.x 30,Gobbi
OXINOVAG,20 mg comp.lib.prol.x 30,Gobbi
OXINOVAG,40 mg comp.lib.prol.x 30,Gobbi
BREMINAL,2 mg comp.x 30,Gobbi
BREMINAL,2 mg comp.x 60,Gobbi
TRAMANOVAG,50 mg tab.orales x 20,Gobbi
AMLODICORD 5,comp.ran.x 30,Gøminis Farmacø
AMLODICORD 10,comp.ran.x 30,Gøminis Farmacø
AMLODICORD 10,comp.ran.x 60,Gøminis Farmacø
AMLODICORD 5,comp.ran.x 60,Gøminis Farmacø
ATORMAX 40,comp.rec.x 30,Gøminis Farmacø
ATORMAX 20,comp.rec.x 30,Gøminis Farmacø
ATORMAX 10,comp.rec.x 30,Gøminis Farmacø
ATORMAX 10,comp.rec.x 60,Gøminis Farmacø
ATORMAX 20,comp.rec.x 60,Gøminis Farmacø
CARVICORD,12.5 mg comp.birran.x 30,Gøminis Farmacø
CARVICORD,25 mg comp.ran.x 30,Gøminis Farmacø
CARVICORD,50 mg comp.ran.x 30,Gøminis Farmacø
CARVICORD,6.25 mg comp.ran.x 30,Gøminis Farmacø
NADENEL,75 mg comp.rec.x 14,Gøminis Farmacø
NADENEL,75 mg comp.rec.x 28,Gøminis Farmacø
NADENEL,75 mg comp.rec.x 30,Gøminis Farmacø
RODINAC 50,comp.rec.x 15,Gøminis Farmacø
RODINAC 50,comp.rec.x 30,Gøminis Farmacø
RODINAC 75 K,comp.x 10,Gøminis Farmacø
RODINAC 75 K,comp.x 15,Gøminis Farmacø
RODINAC 75 K,comp.x 20,Gøminis Farmacø
RODINAC 75 K,comp.x 30,Gøminis Farmacø
RODINAC CORT,comp.rec.x 15,Gøminis Farmacø
RODINAC CORT,comp.rec.x 30,Gøminis Farmacø
RODINAC GESIC F,comp.rec.x 10,Gøminis Farmacø
RODINAC GESIC,comp.rec.x 10,Gøminis Farmacø
RODINAC GESIC F,comp.rec.x 20,Gøminis Farmacø
RODINAC GESIC,comp.rec.x 20,Gøminis Farmacø
RODINAC GESIC F,comp.rec.x 30,Gøminis Farmacø
RODINAC GESIC,comp.rec.x 30,Gøminis Farmacø
RODINAC FLEX K,comp.x 10,Gøminis Farmacø
RODINAC FLEX K,comp.x 15,Gøminis Farmacø
RODINAC FLEX K,comp.x 20,Gøminis Farmacø
RODINAC FLEX K,comp.x 30,Gøminis Farmacø
RODINAC 75,comp.x 10,Gøminis Farmacø
RODINAC 75,comp.x 15,Gøminis Farmacø
RODINAC 75,comp.x 20,Gøminis Farmacø
RODINAC 75,comp.x 30,Gøminis Farmacø
RODINAC FLEX,comp.x 15,Gøminis Farmacø
RODINAC FLEX,comp.x 30,Gøminis Farmacø
RODINAC B12,comp.x 10,Gøminis Farmacø
RODINAC B12,comp.x 15,Gøminis Farmacø
RODINAC B12,comp.x 20,Gøminis Farmacø
RODINAC B12,comp.x 30,Gøminis Farmacø
RODINAC B12 INY,iny.a.x 3,Gøminis Farmacø
RODINAC B12 INY,iny.a.x 6,Gøminis Farmacø
RODICOX 120,120 mg comp.rec.x 7,Gøminis Farmacø
RODICOX 60,60 mg comp.rec.x 14,Gøminis Farmacø
RODICOX 60,60 mg comp.rec.x 28,Gøminis Farmacø
RODICOX 90,90 mg comp.rec.x 14,Gøminis Farmacø
RODICOX 90,90 mg comp.rec.x 28,Gøminis Farmacø
MUDANTIL F,120 mg comp.x 10,Gøminis Farmacø
MUDANTIL F,120 mg comp.x 30,Gøminis Farmacø
MUDANTIL F,180 mg comp.x 10,Gøminis Farmacø
MUDANTIL F,180 mg comp.x 20,Gøminis Farmacø
MUDANTIL F,60 mg comp.x 10,Gøminis Farmacø
MUDANTIL F,60 mg comp.x 20,Gøminis Farmacø
NIMIC 150,150 mg comp.x 1,Gøminis Farmacø
NIMIC 150,150 mg comp.x 2,Gøminis Farmacø
NIMIC 150,150 mg comp.x 4,Gøminis Farmacø
NIMIC 150,150 mg comp.x 8,Gøminis Farmacø
FOLFIRIMOX,comp.x 30,Gøminis Farmacø
FOLFIRIMOX,comp.x 60,Gøminis Farmacø
OSEUM,150 mg comp.x 1,Gøminis Farmacø
OSEUM,150 mg comp.x 2,Gøminis Farmacø
OSEUM,150 mg comp.x 3,Gøminis Farmacø
UNILEVO 750,750 mg comp.rec.x 5,Gøminis Farmacø
LOREBIL 100,100 mg comp.rec.x 30,Gøminis Farmacø
LOREBIL 100,100 mg comp.rec.x 60,Gøminis Farmacø
LOREBIL 50,50 mg comp.rec.x 30,Gøminis Farmacø
LOREBIL 50,50 mg comp.rec.x 60,Gøminis Farmacø
ACIVAL,comp.x 30,Gøminis Farmacø
ACIVAL,comp.x 60,Gøminis Farmacø
DOLONEUTIN,150 mg c·ps.x 30,Gøminis Farmacø
DOLONEUTIN,25 mg c·ps.x 30,Gøminis Farmacø
DOLONEUTIN,300 mg c·ps.x 30,Gøminis Farmacø
DOLONEUTIN,50 mg c·ps.x 30,Gøminis Farmacø
DOLONEUTIN,75 mg c·ps.x 15,Gøminis Farmacø
DOLONEUTIN,75 mg c·ps.x 30,Gøminis Farmacø
RODI RELAX,4 mg comp.x 10,Gøminis Farmacø
RODI RELAX,4 mg comp.x 15,Gøminis Farmacø
RODI RELAX,4 mg comp.x 30,Gøminis Farmacø
ROSUCOL,10 mg comp.x 28,Gøminis Farmacø
ROSUCOL,10 mg comp.x 30,Gøminis Farmacø
ROSUCOL,10 mg comp.x 60,Gøminis Farmacø
ROSUCOL,20 mg comp.x 28,Gøminis Farmacø
ROSUCOL,20 mg comp.x 30,Gøminis Farmacø
ROSUCOL,20 mg comp.x 60,Gøminis Farmacø
ROSUCOL,40 mg comp.x 30,Gøminis Farmacø
ROSUCOL,5 mg comp.x 30,Gøminis Farmacø
ROSUCOL,5 mg comp.x 60,Gøminis Farmacø
GEMISTATIN 10,10 mg comp.x 30,Gøminis Farmacø
GEMISTATIN 20,20 mg comp.x 30,Gøminis Farmacø
TAMIFLU,75 mg caps.x 10,Investi
PLETAAL,100 mg comp.x 20,Janssen-Cilag
PLETAAL,100 mg comp.x 40,Janssen-Cilag
PLETAAL,50 mg comp.x 20,Janssen-Cilag
PLETAAL,50 mg comp.x 40,Janssen-Cilag
STUGERON RETARD,caps.x 40,Janssen-Cilag
STUGERON FORTE,comp.x 100,Janssen-Cilag
STUGERON FORTE,comp.x 60,Janssen-Cilag
STUGERON,comp.x 60,Janssen-Cilag
DUROGESIC D-TRANS,25 mcg/h parch.matriz.x5,Janssen-Cilag
DUROGESIC D-TRANS,50 mcg/h parch.matriz.x5,Janssen-Cilag
SIBELIUM,comp.x 30,Janssen-Cilag
SIBELIUM,comp.x 60,Janssen-Cilag
REMINYL,12 mg tab.x 56,Janssen-Cilag
REMINYL ER,16 mg c·ps.x 28,Janssen-Cilag
REMINYL,4 mg tab.x 14,Janssen-Cilag
REMINYL ER,8 mg c·ps.x 28,Janssen-Cilag
HALOPIDOL,1 mg comp.x 100,Janssen-Cilag
HALOPIDOL,10 mg comp.x 60,Janssen-Cilag
HALOPIDOL FORTE,10 mg sol.x 30 ml,Janssen-Cilag
HALOPIDOL,2 mg/ml sol.oral x 30 ml,Janssen-Cilag
HALOPIDOL,5 mg comp.x 60,Janssen-Cilag
HALOPIDOL,5 mg iny.a.x 5 x 1 ml,Janssen-Cilag
HALOPIDOL DECANOATO,iny.a.x 1 ml,Janssen-Cilag
HALOPIDOL DECANOATO,iny.a.x 3 ml,Janssen-Cilag
SPORANOX,caps.x 10,Janssen-Cilag
SPORANOX,caps.x 15,Janssen-Cilag
SPORANOX,caps.x 4,Janssen-Cilag
SPORANOX PULSO,c·ps.x 28,Janssen-Cilag
SPORANOX,sol.oral x 150 ml,Janssen-Cilag
ORIFUNGAL,cr.x 15 g,Janssen-Cilag
LEVAQUIN,500 mg comp.x 7,Janssen-Cilag
FRADEMICINA,300 mg a.x 4 x 1 ml,Janssen-Cilag
FRADEMICINA,500 mg caps.x 16,Janssen-Cilag
SUPRASEC,comp.x 10,Janssen-Cilag
NEMASOLE AD,comp.x 6,Janssen-Cilag
NEMASOLE 200,comp.x 6,Janssen-Cilag
CONCERTA,18 mg comp.x 30,Janssen-Cilag
CONCERTA,36 mg comp.x 30,Janssen-Cilag
CONCERTA,54 mg comp.x 30,Janssen-Cilag
DAKTARIN,gel oral x 40 g,Janssen-Cilag
INVEGA SUSTENNA,100 mg/1 ml jga.prell.,Janssen-Cilag
INVEGA SUSTENNA,150 mg/1.5 ml jga.prell.,Janssen-Cilag
INVEGA,3 mg comp.lib.prol.x 28,Janssen-Cilag
INVEGA SUSTENNA,50 mg/0.5 ml jga.prell.,Janssen-Cilag
INVEGA,6 mg comp.lib.prol.x 28,Janssen-Cilag
INVEGA SUSTENNA,75 mg/0.75 ml jga.prell.,Janssen-Cilag
RISPERDAL,0.25 mg comp.x 20,Janssen-Cilag
RISPERDAL,0.5 mg comp.x 20,Janssen-Cilag
RISPERDAL,1 mg comp.x 20,Janssen-Cilag
RISPERDAL,2 mg comp.x 20,Janssen-Cilag
RISPERDAL,2 mg comp.x 60,Janssen-Cilag
RISPERDAL CONSTA,25 mg vial a.x 1+aguja,Janssen-Cilag
RISPERDAL,3 mg comp.x 20,Janssen-Cilag
RISPERDAL,3 mg comp.x 60,Janssen-Cilag
RISPERDAL CONSTA,37.5 mg vial a.x 1+aguja,Janssen-Cilag
RISPERDAL,4 mg comp.x 20,Janssen-Cilag
RISPERDAL,sol.oral x 100 ml,Janssen-Cilag
RISPERDAL,sol.oral x 30 ml,Janssen-Cilag
TOPAMAC,100 mg comp.x 28,Janssen-Cilag
TOPAMAC,100 mg comp.x 60,Janssen-Cilag
TOPAMAC SPRINKLE,15 mg c·ps.disp.x 60,Janssen-Cilag
TOPAMAC,25 mg comp.x 28,Janssen-Cilag
TOPAMAC SPRINKLE,25 mg c·ps.disp.x 60,Janssen-Cilag
TOPAMAC,50 mg comp.x 28,Janssen-Cilag
TRAMACET,comp.x 10,Janssen-Cilag
TRAMACET,comp.x 20,Janssen-Cilag
ARIA,tiras react.p/glucosax50,Jayor
SURE STEP PLUS,tiras reactivas x 50,Johnson & Johns
DRAMAMINE,comp.x 12,Kenvue Argentin
DRAMAMINE,comp.x 24,Kenvue Argentin
AMLOTENS,10 mg comp.x 30,Klonal
AMLOTENS,5 mg comp.x 30,Klonal
KLONALMOX,ped.250 mg susp.x 90 ml,Klonal
ATENOBLOCK,50 mg comp.x 30,Klonal
LIPOVASTATIN KLONAL,10 mg comp.x 30,Klonal
LIPOVASTATIN KLONAL,20 mg comp.x 30,Klonal
KLONATROPINA,sol.oft.x 5 ml,Klonal
AZITRONA KLONAL,200 mg/5 ml susp.x 15 ml,Klonal
AZITRONA KLONAL,500 mg comp.x 6,Klonal
BETASONE G RETARD,a.x 1,Klonal
C.M.P.200,200 mg comp.x 30,Klonal
HIPOTEN KLONAL,12.5 mg comp.ran.x 30,Klonal
HIPOTEN KLONAL,25 mg comp.ran.x 30,Klonal
HIPOTEN KLONAL,6.25 mg comp.ran.x 30,Klonal
KLONDROXIL,500 mg comp.x 8,Klonal
CIRFLOX-G,500 mg comp.x 10,Klonal
CIRFLOX OFTAL,susp.oft.x 5 ml,Klonal
KLONACID,125 mg/5 ml jbe.x 60 ml,Klonal
KLONACID,500 mg comp.x 16,Klonal
LUBRICTIN,sol.oft.x 10 ml,Klonal
NEXADRON OFTAL,0.1% sol.oft.x 5 ml,Klonal
NEXADRON COMPUESTO,5/500/50mg% gts.oft.x5ml,Klonal
NALAPRIL,10 mg comp.x 30,Klonal
ERITROMICINA KLONAL,200 mg susp.x 60 ml,Klonal
ESPIMAX,100 mg comp.x 30,Klonal
ESPIMAX,25 mg comp.x 30,Klonal
MIDRIAX-T,gts.oft.x 5 ml,Klonal
PENFANTIL ORAL,1500000 UI comp.x 12,Klonal
PENFANTIL ORAL,300000UI/5ml susp.x100ml,Klonal
KLONARIZOL,150 mg comp.x 2,Klonal
FUROSEMIDA KLONAL,40 mg comp.x 50,Klonal
HIDROCORTISONA,1% cr.x 15 g,Klonal
HIDROCORTISONA,10 mg comp.x 30,Klonal
KLONAPROST,50mcg/ml sol.oft.x 2.5ml,Klonal
LECARGE,250/25 mg comp.x 30,Klonal
KLOSARTAN,100 mg comp.x 30,Klonal
KLOSARTAN,50 mg comp.x 30,Klonal
KLOSARTAN-D,50/12.5 mg comp.x 30,Klonal
PREDNISONAL,40 mg comp.x 20,Klonal
PREDNISONAL,8 mg comp.x 20,Klonal
ETRONIL,500 mg comp.x 20,Klonal
MIRA KLONAL,fco.gotero x 5 ml,Klonal
NAPROGEN,500 mg comp.x 20,Klonal
NORFLOXACINA KLONAL,400 mg comp.x 20,Klonal
RIFAMICINA-G,1 g% pda.x 20 g,Klonal
RELENTE,sol.oft.x 10 ml,Klonal
FLOCPROX,0.4 mg c·ps.x 30,Klonal
KLONALOL,0.5% gts.oft.x 5 ml,Klonal
TRISEL,250/250/3 mg comp.x 10,Klonal
BUDENOFALK,espuma rectal x14 aplic.,LKM
DEXAMERAL 40,40 mg comp.x 14,LKM
SALOFALK,500 mg comp.x 100,LKM
SALOFALK,500 mg sup.x 30,LKM
SALOFALK,espuma rectal x14 aplic.,LKM
AGUCORT,c·ps.x 10,LKM
PIPOTIAZINA 100 DOSA,100 mg a.x 1,LKM
PIPOTIAZINA 25 DOSA,25 mg a.x 3,LKM
RISPERIDONA DOSA,3 mg comp.rec.x 60,LKM
EXELON,1.5 mg c·ps.x 28,LKM
EXELON PARCHE 15,18 mg parches x 30,LKM
EXELON,3 mg c·ps.x 28,LKM
EXELON,4.5 mg c·ps.x 28,LKM
EXELON PARCHE 5,4.6 mg parches x 30,LKM
EXELON,6 mg c·ps.x 28,LKM
EXELON PARCHE 10,9 mg parches x 30,LKM
PLUSMUV,0.5 mg comp.x 30,LKM
ASPIRE,caps.p/inh.x30+Inhalador,LKM
URSOFALK,250 mg c·ps.x 100,LKM
URSOFALK,500 mg comp.rec.x 50,LKM
URSOFALK,susp.oral x 250 ml,LKM
TIMOBRIM,sol.oft.estÈril x 5ml,Lab Internacion
AEROVIAL HFA,aer.x 200 ds.+adap.buc.,Lab Internacion
AEROVIAL,fco.x 20 ml,Lab Internacion
FORMOVENT + BUDE,c·ps.p/inh. x120+aplic.,Lab Internacion
FORMOVENT + BUDE,c·ps.p/inhal.x 60+aplic.,Lab Internacion
FORMOVENT + BUDE,c·ps.p/inhal.x120s/aplic,Lab Internacion
FORMOVENT + BUDE,c·ps.p/inhal.x60 s/aplic,Lab Internacion
XICRIM,fco. got.x 10 g,Lab Internacion
LATLAS,gel oft.x 10 g,Lab Internacion
LATLAS FRESH,gel oft.x 10 g,Lab Internacion
PROCALM,sol.oft.x 5 ml,Lab Internacion
TOBRATLAS,gts.oft.x 5 ml,Lab Internacion
DORLAMIDA,sol.oft.x 5 ml,Lab Internacion
DORLAMIDA T,sol.oft.x 5 ml,Lab Internacion
EPIOFTAL,sol.oft.x 5 ml,Lab Internacion
OFTALMOLETS,gts.oft.prep.extemp.x5ml,Lab Internacion
ERITROMICINA ATLAS,gts.oft.x 5 ml,Lab Internacion
BRONQUILAIR NASAL,spray nasal x 120 ds.,Lab Internacion
LATLAS TEARS,fco.gotero x 15 ml,Lab Internacion
INOKAT,sol.oft.esteril x 10 ml,Lab Internacion
GLAUCOGESIC,fco.got.sol.oft.x 2.5ml,Lab Internacion
GLAUCOGESIC T,sol.oft.x 2.5 ml,Lab Internacion
LISIKER,susp.acuosa nasal x140ds,Lab Internacion
MOFLAG,sol.oft.x 5 ml,Lab Internacion
MOFLAG D,coliro x 5 ml,Lab Internacion
ZOLOATLAS,fco.gotero x 2.5 ml,Lab Internacion
FENIPRED ACETATO,fco.gotero x 10 ml,Lab Internacion
AIRCOSALM HFA,aer.inh.c/adap.x 200ds.,Lab Internacion
AIRCOSALM HFA,aer.inh.c/adap.x 250ds.,Lab Internacion
AIRCOSALM,fco.x 20 ml,Lab Internacion
TOBRAMICINA ATLAS,sol.oft.estÈril x 5 ml,Lab Internacion
TOBRATLAS DEXA,gts.oft.x 5 ml,Lab Internacion
GLAUNOT,sol.oft.x 2.5 ml,Lab Internacion
GLAUNOT SC,sol.oft.x 2.5 ml,Lab Internacion
GLAUNOT T,sol.oft.x 2.5 ml,Lab Internacion
APASMO,gts.x 20 ml,Laboratorio Gra
MARATHON ANTIOXIDANTE,c·ps.blandas x 30,Laboratorio Gra
MARATHON,c·ps.x 20,Laboratorio Gra
MARATHON,c·ps.x 30,Laboratorio Gra
MARATHON,c·ps.x 60,Laboratorio Gra
APASMO COMPUESTO,comp.rec.x 20,Laboratorio Gra
NERO 40,a.x 6,Laboratorio Val
NERO,comp.x 30,Laboratorio Val
IDULEA CON ADHEFILM,gts.x 10 ml,Laboratorio Val
IDULEA,ung.derm.x 10 g,Laboratorio Val
TRU M,200 mg comp.x 6,Laboratorio Val
TRU COMPUESTO,comp.x 6,Laboratorio Val
TRU COMPUESTO,susp.x 30 ml,Laboratorio Val
QURA MUK,600 mg comp.dispers.x 10,Laboratorios Be
QURA MUK,600 mg comp.dispers.x 20,Laboratorios Be
ARTERIOSAN,10 mg comp.x 30,Laboratorios Be
ARTERIOSAN,5 mg comp.x 30,Laboratorios Be
ARTERIOSAN PLUS,2.5/10 mg c·ps.x 30,Laboratorios Be
ARTERIOSAN PLUS,5/10 mg c·ps.x 30,Laboratorios Be
ARTERIOSAN PLUS,5/20 mg c·ps.x 30,Laboratorios Be
ARTERIOSAN COMPUESTO,5/100 mg comp.x 30,Laboratorios Be
ARTERIOSAN COMPUESTO,5/50 mg comp.x 30,Laboratorios Be
AMIXEN,500 mg comp.x 16,Laboratorios Be
AMIXEN,500 mg comp.x 21,Laboratorios Be
AMIXEN,500 mg comp.x 8,Laboratorios Be
AMIXEN DUO,comp.rec.x 14,Laboratorios Be
AMIXEN AC,comp.rec.x 14,Laboratorios Be
AMIXEN CLAVULANICO 1 G,1 g comp.rec.x 14,Laboratorios Be
AMIXEN CLAVULANICO,500 mg comp.rec.x 16,Laboratorios Be
AMIXEN CLAVULANICO,500 mg comp.rec.x 8,Laboratorios Be
LIPOCAMBI,10 mg comp.x 30,Laboratorios Be
LIPOCAMBI,20 mg comp.x 30,Laboratorios Be
LIPOCAMBI,40 mg comp.x 30,Laboratorios Be
LIPOCAMBI PLUS,10/10 mg comp.x 30,Laboratorios Be
LIPOCAMBI PLUS,20/10 mg comp.x 30,Laboratorios Be
MISULTINA,500 mg comp.rec.x 3,Laboratorios Be
MISULTINA,500 mg comp.rec.x 5,Laboratorios Be
MISULTINA,500 mg comp.rec.x 6,Laboratorios Be
MISULTINA,susp.x 30 ml,Laboratorios Be
CORAFEN,12.5 mg comp.ran.x 28,Laboratorios Be
CORAFEN,25 mg comp.ran.x 28,Laboratorios Be
CORAFEN,50 mg comp.x 28,Laboratorios Be
CORAFEN,6.25 mg comp.ran.x 28,Laboratorios Be
BRONQ C,comp.x 30,Laboratorios Be
BRONQ C,jbe.x 100 ml,Laboratorios Be
DAPABER,10 mg comp.rec.x 28,Laboratorios Be
DARINAX 15,15 mg comp.lib.prol.x 30,Laboratorios Be
DARINAX 7.5,7.5mg comp.lib.prol.x 30,Laboratorios Be
CAMELIA,comp.rec.x 28,Laboratorios Be
DISIPAN 75 MG,75 mg comp.rec.x 15,Laboratorios Be
DISIPAN 75 MG,75 mg comp.rec.x 30,Laboratorios Be
AZUCENA,comp.rec.x 28,Laboratorios Be
TERBENOL DUO,comp.x 30,Laboratorios Be
TERBENOL DUO,comp.x 60,Laboratorios Be
TERBENOL UD,sob.x 30,Laboratorios Be
KALA,comp.rec.x 28,Laboratorios Be
KALA MD,comp.rec.x 28,Laboratorios Be
ETILES,25 mg comp.x 30,Laboratorios Be
ETILES,50 mg comp.x 30,Laboratorios Be
CUIDAFEM,comp.rec.x 21,Laboratorios Be
ALELI,comp.rec.x 28,Laboratorios Be
ERICOB,120 mg comp.rec.x 7,Laboratorios Be
ERICOB,60 mg comp.rec.x 14,Laboratorios Be
ERICOB,60 mg comp.rec.x 28,Laboratorios Be
ERICOB,90 mg comp.rec.x 14,Laboratorios Be
ERICOB,90 mg comp.rec.x 28,Laboratorios Be
ALIPAS,10 mg comp.x 30,Laboratorios Be
ALIPAS DUO,10/10 mg comp.x 30,Laboratorios Be
ALIPAS DUO,10/20 mg comp.x 30,Laboratorios Be
ALIPAS DUO,10/40 mg comp.x 30,Laboratorios Be
PROCETOKEN,100 mg comp.x 60,Laboratorios Be
PROCETOKEN,200 mg c·ps.x 30,Laboratorios Be
PROCETOKEN,300 mg comp.x 30,Laboratorios Be
PROCETOKEN XR,135 mg c·ps.x 30,Laboratorios Be
PROCETOKEN XR,45 mg c·ps.x 30,Laboratorios Be
ANIMEX-ON,20 mg comp.x 30,Laboratorios Be
BERNAFOLIC 1,1 mg comp.x 30,Laboratorios Be
BERNAFOLIC 1,1 mg comp.x 60,Laboratorios Be
BERNAFOLIC 5,5 mg comp.x 30,Laboratorios Be
BERNAFOLIC 5,5 mg comp.x 60,Laboratorios Be
QURA TOS,jbe.x 100 ml,Laboratorios Be
BUCHEX FORTE,fco.x 200 ml,Laboratorios Be
IBANLEG,150 mg comp.rec.x 1,Laboratorios Be
IBANLEG,150 mg comp.rec.x 3,Laboratorios Be
SINALGICO SL,10 mg comp.subl.x 10,Laboratorios Be
SINALGICO SL,10 mg comp.subl.x 20,Laboratorios Be
SINALGICO,10 mg comp.x 20,Laboratorios Be
SINALGICO,20 mg comp.x 10,Laboratorios Be
SINALGICO,20 mg comp.x 20,Laboratorios Be
SINALGICO,30 mg a.x 3 x 1 ml,Laboratorios Be
SINALGICO,60 mg a.x 3 x 2 ml,Laboratorios Be
BACFURON,500 mg comp.rec.x 14,Laboratorios Be
BACFURON,500 mg comp.rec.x 7,Laboratorios Be
BACFURON,750 mg comp.rec.x 5,Laboratorios Be
VASEXTEN 100,100 mg comp.rec.x 30,Laboratorios Be
VASEXTEN 50,50 mg comp.rec.x 30,Laboratorios Be
